signature,block_time,block_time_utc,wallet,side,sol_amount,token_amount,price_sol_per_token,mcap_sol,mcap_usd
2JoMYfEcM7m4hLfauNiWDRQD45oxetCvKTKsq25CYAAwdFwKkijK8cxeKqEjm2sTTfbBf61VWTsYnwG5MewtAgXh,1785083110,2026-07-26T16:25:10Z,ALmjjCJmzJAZApRHSJV7eKLUboVq7wMD5fZW2zJfzz5K,sell,0.062181198,576179.629793,1.0791981317065897e-07,104.05239038841619,7749.521845499753
3fATup51dNtTzSi4wdzpf8ueCRNVRgYJzX8Loc6CK63Dq8YqdZ7wCnmjgG1MdeEkKTHkq45TtCGPsYwsgfUYrEfV,1785083110,2026-07-26T16:25:10Z,4Bv9Sprv71JpoXUducon6zK4ZKQrtngqfAqrb2G7MNFb,buy,0.068958513,638905.73713,1.0793221752830936e-07,104.06435022254522,7750.41257944162
5KhgaVdGbN6AWkD2pnyzSCgxg1bGiSx5EGEzFzLgL82rfPxNQU7DMLb6quBVvaGzyvK8BKKFPdGZXtK7zqRq2R16,1785083112,2026-07-26T16:25:12Z,9RjpkA83GJGdxwPMPyhbyUhH13w4EzLDCVkD6wXFstsW,buy,0.097777777,903361.469969,1.0823771020846767e-07,104.3588952433596,7772.349442830954
4WNuB6ugFMDtpcHj98CkQTzdy3g3UhfHmNo8JcqTip69nE4quDae5GC7B5GWZQfCHbEwihmQddWLVnTreDGt5Txv,1785083113,2026-07-26T16:25:13Z,BiF1EpxvBVmAtW8mJtStyuW14rTdNaS7mMgHCnVdyTcs,sell,0.351068544,3257485.509002,1.0777286438568296e-07,103.91070767147849,7738.9697254961675
5sfeVsTh67KcxJCQSXNk199VUXwvw44pSzMWzWCSvLccpFj4ppMNV3kYm3mzBSZmnTmPxuvf82pghq6o84t7FXr3,1785083113,2026-07-26T16:25:13Z,42wuKdjT3h1dybTMygQshSsH57EHGseZPU9vTog4VEYm,sell,3.434942187,34054514.369321,1.0086598651057162e-07,97.25134520677778,7242.999621352896
4gG9odC8TQBTGeASo1Jv2zXuToUvyg2FGPJuksNykcEdyfLjYAQVsv5dPUASx9Hon54myVYumyEuG4GzFbkQaJRx,1785083114,2026-07-26T16:25:14Z,6YZaSkJPTTEYpRHpkuqqshf8MAAgmZGRKvVVhupWE11x,sell,0.026794494,282284.774528,9.49200821928929e-08,91.51851877668643,6816.03524801547
4tvQ9aux3MdDzXmYDdBTSnr2DMM1saCQBcaSghbiUKHX8BPdx1d4hEnJJoYd6kP4g5yqzEN8bu3kTvASEm8R1kGr,1785083115,2026-07-26T16:25:15Z,9SHHN4YyEW6EJVmqt26FAdWFpMQnaoTXuo95L9QA3f6C,sell,2.425054064,26733903.335625,9.071081142006027e-08,87.46009175724076,6513.77531214895
395UranqkE2k52yUCqp91osj2vH1K8f4JYHoqj21fZ8DDnCSZTgZiSaqe9p2YwzMq7mNKtKmthCz3QTLvqbSW4NA,1785083117,2026-07-26T16:25:17Z,DEVA1RTJX6mAXLy9HikaDG3SPRu8mrjXnkedoivGQMvZ,sell,1.547480165,18380777.048841,8.419013847391051e-08,81.17309415175912,6045.5378684495445
3qcoqjErSByQ5C5rK7sV9ixWcByNBRdo3ePUUupYCicTKhg22MUnisrucj84mGsS8KfMtqmV1yTWnu1ZYn5Y7NJV,1785083117,2026-07-26T16:25:17Z,EP5vZSxiDMn2iJ3yoWHjzW12avYeK8kQaTNkb9EDbVsz,sell,0.93047719,11896948.805076,7.821141414032134e-08,75.40862384638909,5616.216750573786
4B6BkuVQ7XCdsDuPh6WQN7w9MGcieT1gd7RAAwerppzau52LAPzNUN8Urn9vcsySsgKsM99sKPdZ6FytoEJG5fKp,1785083117,2026-07-26T16:25:17Z,BAAerD5HTir1y5nHZ7gy3n8dzpeLskNmvhCCshD1CK3B,sell,1.584676947,20008682.064182,7.919946660738672e-08,76.36126838872858,5687.166967712458
4SUNSoefER7RmQMu3oArMCuMT93EUPGch7F8pLaDLAKU3XmNbfZRhs2srXDVGD3Pj9L51vMPGE1XGvmLCu5kdgrc,1785083117,2026-07-26T16:25:17Z,CnL6TwM9cEkRfnnmdzhySW7KZ62usfwhSnsumY3axWqn,sell,0.981047425,13424081.059893,7.308116068600525e-08,70.46221855215578,5247.822754613996
4mY2dmTr34vWkfsNB5dzG7goszt3ebvecHBTehqrkBmGnx1dzMr4DgX3xrwvQvdMsZg3Fj65ftvCEs5Y1pr7kJYY,1785083117,2026-07-26T16:25:17Z,4MNb2YiPt6D7WHdgKLEzwqcZiQeCiD96nWncpB1jsUwv,sell,0.717461324,9481900.103921998,7.566640822373107e-08,72.95482095891452,5433.464590723825
Se6xvmY8sEcp8hxL4cjfqotvLPoKUbqWvK1LimBxVUZtFK1BTChGRhePZgN6KJEqKLWrPgX9qNLN3cNywvpc7Ep,1785083117,2026-07-26T16:25:17Z,GqBXzbDjYviRi959rQmxVzCB7UigT3P466opp5M25H65,buy,0.977777777,12513633.781861998,7.813699793718185e-08,75.33687442806821,5610.873060893963
WhQzpxV9aX2haGGBQRGmUCZuLAY8V8FPWp8FMEQ53w4CbeQV8u7QXsTsfAJgVf5pYREpZTkyAcB4gG47XfwpDBP,1785083117,2026-07-26T16:25:17Z,6YZaSkJPTTEYpRHpkuqqshf8MAAgmZGRKvVVhupWE11x,sell,0.040204431,524243.152697,7.669042655715371e-08,73.94214249203924,5506.997450093233
211fnutkArPo2RmDm8oUCXFPcVim1MFsKZrtBpsMoqDhFztSaFUDHfWj5Pfngt3LPFshGxq3wA1TYCZFpGNhSnkg,1785083118,2026-07-26T16:25:18Z,8SuAiRmz9gVXMMLXsrjTCfNry7qsAGHXXV4qVstpu9EY,buy,0.858872254,10833887.316735,7.927646179901728e-08,76.43550437470925,5692.695849777848
3ABcBfTaNVbEB3PCHYu9Tgw7AbiuXrxMWbYiArWn7AjLTbfAKSVJFx4DpRHF15c8mf3nmk3exVTCXWzMH6qHsqvr,1785083118,2026-07-26T16:25:18Z,4UvPYKxeQV8qFZXpgbrLoZGDFgtmYKSR5wvUo9K3fKga,buy,1.074659239,14676968.36919,7.322079137650338e-08,70.59684542641602,5257.849375811036
3r7MavDNDFJbv2edZPhMabqzgJ6mzHTPae56EXNz6BaQYhc7Sp19ztYNjMvfkyjFgKRrHy2YP3uqNiKeJmqja2t7,1785083118,2026-07-26T16:25:18Z,2x8MqmXwu5MrdJAtP5JZxTaM9VugmS7eeXgU9CrQW5xF,buy,0.99980184,13089101.799733,7.638429705087898e-08,73.64698346645845,5485.0148574003
rR4HyzNfNVS3zjCbMPgatujw77EzDGHs5ZXV1aTrt28ERyEWZcPa4rVMzB5T5VbPDGUqaUL72cPAsv3EcWsgRA3,1785083118,2026-07-26T16:25:18Z,4Bv9Sprv71JpoXUducon6zK4ZKQrtngqfAqrb2G7MNFb,sell,0.05146664,638905.73713,8.055435568819745e-08,77.6676035595149,5784.459042462144
WZasQ7KA63vkpCDRCvfMnUszDTEzsikfyAXtMrhp7LRxv61TuyZZ8ZE6KzuKCBGeTyCAwsxXCyHzbJcw8ZjB9Xn,1785083119,2026-07-26T16:25:19Z,GkmAwmE1Pg7CBEwUvRQTWM8gZ5Tp6Yd77jWwkNGb4Wnm,buy,0.049382715,613060.99125,8.055106376824135e-08,77.66442960905728,5784.222655788892
pAgubMaoNbtU18ScEPL7Kr2wFfXAb9hsdGqEYkHDcs8jVYf4GWWByDc4FgmiMiauNd3MPci4ELnYjSGEQwsDKVf,1785083119,2026-07-26T16:25:19Z,5JmzK7BSzoKyXrjhTKkYGisvHEmXzwssAjunUpvk1hCs,buy,0.195555555,2416094.156248,8.093871445129525e-08,78.03818841221306,5812.059133155643
2E4o4YB48xF5knjj2SZv9Z9tFjVyDzamAFiW5ihDRUfdhd2kSpwig5s16LSyymSd1woztNDvvcaBaxH22nNegWxz,1785083120,2026-07-26T16:25:20Z,CnL6TwM9cEkRfnnmdzhySW7KZ62usfwhSnsumY3axWqn,sell,0.999599435,13424081.059894,7.446315546964473e-08,71.79468806370517,5347.061239666272
2MEyzHvxYPeHxJ7z36qcczJ8opmgS3VRBryGFyYfYTYRLWes2JZLbJS3TuTw4W2rFN2ChS4fx1a82JZDjrZvciQ5,1785083120,2026-07-26T16:25:20Z,AhRrqiGvTGoNnJuwesaviHMfhBzFCdzgSQN9j8Vwbfrn,buy,0.159369471,1777453.845696,8.966166485048476e-08,86.44854248537992,6438.438040695381
3PGphnAqveTfW77LdyctRPshTdhzwbxxfj5RdF2yJMhHmgHeK8Ff7yEcffJgET4Y8kxxjzdMUuKTygKziWKmPuj1,1785083120,2026-07-26T16:25:20Z,rQzGmujNeJhpwgU1gvJicLWoSzTEBXVHJKGg8Bhb6sU,buy,0.03245548,360687.436089,8.998228591469867e-08,86.75767374830731,6461.461245316054
47chrnkegF6iXP4nooMxeub9SnXKtUmb4RvnHP3B9FRidt6kZf2d3mC8CnycDXpKERxAprKcd3wSpmPtjURVZjCX,1785083120,2026-07-26T16:25:20Z,4MNb2YiPt6D7WHdgKLEzwqcZiQeCiD96nWncpB1jsUwv,sell,0.731269775,9481900.103923,7.712270399236199e-08,74.35892879960323,5538.038491854172
498AnddyH3ctszF7JiVQZCLax5ESMaJucjTUsVqGopuoDFBkx7Jnkiwhd3eMURRm63bn7omNU6czhKpnHbdbokWT,1785083120,2026-07-26T16:25:20Z,GntwJ8SEg7RXZS5QDZsb3gzeDEtq9DfApgqhpetSJePK,buy,1.62991505,19014468.454604,8.571972726407433e-08,82.64786847958516,6155.374805669417
4QtvTUiVtHcjmBeWkYaBh7dW6kBRYVwnBxSZvYGCi5vQH2UbtHZYT7MUnp4zffA8EhnErGQoadBrrEfyDKPd2j35,1785083120,2026-07-26T16:25:20Z,7cQjAvzJsmdePPMk8TiW8hYHHhCfdNtEaaNK3o46YP12,buy,1.7875282,23629121.662342,7.564937137925037e-08,72.938394648112,5432.241206485077
4oq7mLrumfTprv1CM8xuNLviBgPbXVo8WTXrHkr22S7DmkfKTqx44frnwLBqTULD73M1xMY22c9sUqAg3QfmHciS,1785083120,2026-07-26T16:25:20Z,A1xGP7kvUDSm5DfnbCNrDc7VZNziZnQGph4JBGT3tPHf,buy,0.293333333,3299318.600107,8.89072467843775e-08,85.72115980351285,6384.264677045346
5C8r21fsD5QeQoqACNedgGeM9p1Fnu2edVa1EUSzkdezWhJxpEecLjtXmaWG1t3gjSyf2KjnL2DWTDvQTP7WMLd9,1785083120,2026-07-26T16:25:20Z,EP5vZSxiDMn2iJ3yoWHjzW12avYeK8kQaTNkb9EDbVsz,sell,0.948688758,11896948.805076,7.974219050141903e-08,76.88454318726507,5726.138965062261
vRyjZcmY6qFbsprM1QNrCBYXb7p4PQkVL7ue48mEKb9Tz5svrVLZRFjnzurYg95da1odtgqg26jThaeAVUfjNDG,1785083120,2026-07-26T16:25:20Z,FQTm2LutmRp4yWKpfFic1Xxgz4oEtYrFsed5xu2TR6Ji,buy,1.471445639,18225242.398666,8.073668414460718e-08,77.84339807924096,5797.551711125024
3SRhzamQZ9CRUwoNeQpePp1LRHiYkCrFj22Utg3h2ocyewJg5jQ9VotTXpgtt8V4a5si2gtT8wn2QJeTEgkvNmvS,1785083121,2026-07-26T16:25:21Z,TA4Dz8tpVUAErZJg7RQwwGLvgHprWEpAGNhdq7HhSzU,buy,0.244444444,2702674.673642,9.044538226667064e-08,87.2041745435472,6494.715336392945
2mzByc3nsPzn1MK8LHEJirgdiogXn54Pb3u9yidq7eabSYwrGVzaFpjoWtuYdXvCxecLMk61svLFzm6BzK3wLERg,1785083122,2026-07-26T16:25:22Z,8HjCkASq2W2U4thveYTpgqTEW9526hLAk8sMK9ihBH5Y,buy,0.488888888,5332708.760529,9.1677402602332e-08,88.39204410305044,6583.184434186966
3BCRUtebPPLHn7c153H5QAnumbaPBVYkhPKAX2wsgQPAoZwNY1cAjh3zSEEPNpmisS1sySb4QSkLnWkY2u1ocbBX,1785083122,2026-07-26T16:25:22Z,2vRhXKm7w5VMhSMHLHKA3Hb6YUneKMDxj68xTPYiwZB9,sell,0.190955203,2071491.634892,9.218246397116429e-08,88.87900605355661,6619.451955377857
54cD9i8vfoMiJjcbimzuEFU8BvF4wAuiKZyfnKUVMP34V7XsrAPSRZ2Ru7HkNiKbB1ZTpqYkTP6cv36gtzCpd5Uh,1785083122,2026-07-26T16:25:22Z,rQzGmujNeJhpwgU1gvJicLWoSzTEBXVHJKGg8Bhb6sU,sell,0.033112531,360687.436089,9.180394903422543e-08,88.51405560721061,6592.271499014232
36vQ3MGgrwp5EheRx7D7jfVS6GsXGeDdLgjPH7CFLrbZ1ZqyzBzFjiXsFXadm1532UvhzYTjit7ULRRHcA5uvaex,1785083123,2026-07-26T16:25:23Z,Ak7Z5nUXctypS8d4ArHebJNCNX43gbGHYzm9Cu4Djx9Z,buy,0.493827159,5333957.679207,9.258175424320527e-08,89.26398732848715,6648.124250065618
3YHoESR1dFG5qBVRvXNTfW8cSTUhY3gMAKoCZrXnjxGdoDoWAuQ5kyXvY4CtLu23hTWb1REeufEdtAqo3MUGHkWR,1785083124,2026-07-26T16:25:24Z,DpGxaoQzvNnZsJaHWRrFXsPfiuZj6UdZ1om6eMJ3T4Cz,sell,0.678773134,7083975.425099,9.58181096443476e-08,92.3843644468463,6880.520935568519
4WmeaH9GnenrQv8FybUmp7AUjy8DZhCn4zEKeJHD7cpd8msXftimxNnRWSaopFFahjgLwmkWbReL53svXzxtcexQ,1785083124,2026-07-26T16:25:24Z,64hP97Bwr5PubotcTeGgfhkFrGiLVVxT2kVo9M9b4AEz,buy,1.038921784,10913853.496807,9.519293843406924e-08,91.78159692047362,6835.6285491856015
4pSCbaMth9Spm4NwuKBqUqhVDeK7QzdzjLm7Cj6ftbF5ShZbS9gCrk5HecB7RJ855iNZHz7nAm7sghGsjAHsyzJB,1785083125,2026-07-26T16:25:25Z,4Lodm2nk8y82NtDUPexvbzvMPPKyDgZ38ZzPwXFJiwvN,buy,0.097777777,1031173.715986,9.48218282566538e-08,91.4237858761153,6808.9798148848795
5MwKocyF5wZrckTJWpdAAzhHT9bse7GAFKAXKEyRsi3mN6JkYCFDnWP8V64VETRzCQ7vsAJCSHahBjQQDkjc2iXS,1785083125,2026-07-26T16:25:25Z,8HjCkASq2W2U4thveYTpgqTEW9526hLAk8sMK9ihBH5Y,sell,0.501954674,5332708.760529,9.412752440472796e-08,90.75436315079493,6759.123141584256
3dVUKhpkfMv4CafrhcVEaeQ3wK9EgLB4mSt7RYjBiaBZG2jqV29sUh9wQx75sij9UHCk6Sh9jBLH6qbQhRUaCfA2,1785083127,2026-07-26T16:25:27Z,AKYENzX6a6r3EH8svE62ZXPyUoBmGAMNzmf1eHmgRzxH,buy,0.391111111,4163465.251357,9.393884358048263e-08,90.57244390717896,6745.574321155854
2MtiAnPEq3WysTMNfMp9ru7Nm7uo9ueVmQwnSdeAd1CxpJcwGJ92JyYqnfByVgEKxUN7FJPnuY24cy35yT2YdzUo,1785083128,2026-07-26T16:25:28Z,GmRYs1sZk8UTmvdr5op8ecDVZSgLLML4ZwDa2nz9joD8,sell,1.879282767,20563880.574577,9.138755499890161e-08,88.11258350078278,6562.3710147725205
2oktVWTwz6T2EumdtHkohsRhd1jFkVZYYFLKFrGYq4rVRWjYAhCscypPhsV9oFUywdZaoADiS69xdRecG94M3m9N,1785083128,2026-07-26T16:25:28Z,8SuAiRmz9gVXMMLXsrjTCfNry7qsAGHXXV4qVstpu9EY,buy,0.438650836,4928557.359673001,8.90018729596572e-08,85.81239494784724,6391.059607382433
3UUMSg8HPi9v1EsdbETSbrbMBR9FW5mbMceM4zWLdpgm9jx54SBysvNQkWv9iQayum1EKKVD4Ztq16XzE2hJwTPY,1785083128,2026-07-26T16:25:28Z,4UvPYKxeQV8qFZXpgbrLoZGDFgtmYKSR5wvUo9K3fKga,buy,0.319430314,3538704.618009001,9.026758333384793e-08,87.03274722705011,6481.947924427198
55mFnHm7vtDznaE2cKJy5XvTk1dePwBudsgbnYPpDerMya7t8NQLm5feNBJoszYpca4S2EC5SZ48kNi6gWYnbi1A,1785083128,2026-07-26T16:25:28Z,9xNbwMQkTVsmhNU8PNqgDNS1Tniq3GzwHNikknc1vcxk,buy,0.036177777,394934.185532,9.160457191434661e-08,88.32182338123981,6577.954597412944
5qJh9sa9aWUBjzNeQjykiTAm7LFYBGDiCFJFCeUqxGtqXbeS3r1Yjp5V9wQCYzTqTXc7FcispCsdgQdq7pErwTcL,1785083128,2026-07-26T16:25:28Z,2x8MqmXwu5MrdJAtP5JZxTaM9VugmS7eeXgU9CrQW5xF,buy,0.219696629,2409665.7390630003,9.117307244673244e-08,87.90578716196298,6546.969420063632
5iiv9nz41iLmK13GEjjtfJARRuQTge2vYv72aAF29gPkhCZ96s9fbrw9VE63KVUQNXiUx1BFF6bf3SeDUTRFPnF,1785083129,2026-07-26T16:25:29Z,3Vggwn3LPougvnGa8zpYJMEN9L38tSRa45gv9odiSVF1,sell,0.121601868,1329557.302441,9.146041902575024e-08,88.18283636672257,6567.603245548547
2BFYZYZUUvWzdS84MMJ2AbU7QjAWu2a6zSmpedjTFZT56MdV8c6BBwMbdS81GUbfoT5zvgyfwZp7hFsdyirry8wW,1785083130,2026-07-26T16:25:30Z,29zpxaxkb7FyF8RG3WjVfWCuqu4g4RSswDNqHgmtCS84,buy,0.493827159,5362607.081393,9.208714185185514e-08,88.7870999050969,6612.6070505893595
5knDSuf6dzUqY9eHL9QXCfnXC3bsx8hPNnPti6NpVUXoep9VsRTK9YU16rxVg4HdKXAqdC7irEpESrBN9aF5RmJ2,1785083131,2026-07-26T16:25:31Z,CTH937xR3V1nQABZkLaqrvaTNnnDaqvXs8C2W7dUUSLY,buy,0.977777777,10337284.769789,9.458748586065682e-08,91.19784139236907,6792.152121584174
2jhvPJsspVvZ1SjhQyigsubA2ow2qoK8HnxrKRQNFAEaD7zMCbEoFVwSyaHSjVRQsFx3TFJ8UguC3jdY5Va4Ne8m,1785083132,2026-07-26T16:25:32Z,FQTm2LutmRp4yWKpfFic1Xxgz4oEtYrFsed5xu2TR6Ji,buy,1.270812867,12904761.577853996,9.847627632120349e-08,94.9472728568183,7071.3989599651995
42iicgsMCTbDt4cCAU5sCWXTzjQygKu7XUo1PuRCDWDQ9eN7Ms3sJZV2CmqbMASx3BMrzTKyN9YPAp88fZXFGPge,1785083132,2026-07-26T16:25:32Z,2QQYeSvojiMxPdtvmYDGHkpQqsqJUkvFL8CvVMK66x5o,buy,0.293333333,2770837.284686,1.05864510565528e-07,102.07074176660817,7601.934373193923
5CNYTc2Stpg3uMAWNjsbmD6fngjXZaJe32sYuJzYBnWkFsCHuyiMHArH6V3sQs49P9Fmrr24MQ5jmnVZaNmFKdmF,1785083132,2026-07-26T16:25:32Z,AhRrqiGvTGoNnJuwesaviHMfhBzFCdzgSQN9j8Vwbfrn,buy,0.114755086,1091592.4989050003,1.0512630502235338e-07,101.3589906144464,7548.925200779454
5ERm1dW3iF7WfiJGnBGUxrtPLVEiLVkCCsibb1FetgvxcFyFPHzaPLV5kRGvVVQut4aiM1Yzup4D2Vc7AkTYAynb,1785083132,2026-07-26T16:25:32Z,GntwJ8SEg7RXZS5QDZsb3gzeDEtq9DfApgqhpetSJePK,buy,1.173631578,11416617.816151,1.028002861179843e-07,99.1163271036644,7381.898092569501
22e8YNVPr4HAY9rfMMS1gwhu6xcti9uzQtoWFX2mLMFWscBv1GDvLqYxR8XF4duqkXhPzhr548iZoWEw3h78PjC4,1785083133,2026-07-26T16:25:33Z,ZhqQU3djMKYk5GpjK8eYLn6Uu1Eo7Muo7xknGwf2gB2,buy,0.004888888,45945.295724,1.0640671526783184e-07,102.59351597921116,7640.869088347587
2wRLyzxruvDX8o2knSv1yEGwmHSunGTMkNyBNBCVf2ugrB4snCYUeuCas7FvFeajQVqn2uTckfwhw7DgLVe4999G,1785083133,2026-07-26T16:25:33Z,4Lodm2nk8y82NtDUPexvbzvMPPKyDgZ38ZzPwXFJiwvN,buy,0.977777777,9037316.12104,1.0819337997080918e-07,104.31615362753082,7769.166170593376
3g7SeYYjgw9VzrJfwKybjGtMWrpY5UJzb6smWhkuDUvWVNjY5RRChHibCeTVkrv8Bk2kkDBemfaeVoMydWYCmqhF,1785083137,2026-07-26T16:25:37Z,GkmAwmE1Pg7CBEwUvRQTWM8gZ5Tp6Yd77jWwkNGb4Wnm,sell,0.067360907,613060.99125,1.0987635481855493e-07,105.93881725830087,7890.017476436614
5kdi2e7C7gtoEGf5ymZJfmM6B9L82bpTbeVxC779WisQAxVAMLVFkZMcu7zQxNnCWBm7k75azwJ3L7oddsiaYWz8,1785083137,2026-07-26T16:25:37Z,ALmjjCJmzJAZApRHSJV7eKLUboVq7wMD5fZW2zJfzz5K,sell,0.18910698,1728538.88938,1.0940279166517898e-07,105.48222475076268,7856.011783742286
ULotCeQAqyXxPqfKkHX5WsxLYvC6JMCpJRbvs9DHhtxkj4GKwPxLa6A4CVYoKGL5iqAxw1UjdrJUgCErShR2koi,1785083140,2026-07-26T16:25:40Z,Fwoyopiszvzi4x89rVjL3XPBXPq3JPqy7aRoeMesBGgX,buy,0.097777777,895116.520721,1.0923469150277975e-07,105.3201486388011,7843.940822512165
XYp3LPT7BUbgdRatzNyznirCoBLbM58SC1JszwXh3fhfBBpkp93sHAbQKgR4jg3ZfUAk9v4sU87cfP7M2EDep3A,1785083140,2026-07-26T16:25:40Z,CeZbzsqje88U7GCCrAiGUr5BrZrBJ3AkQMyG9aggDiqQ,buy,0.097777777,892171.8644530028,1.0959522587046419e-07,105.66776286896491,7869.830127509438
2sTyjbapnWXeQqBubLYUNBugijB4iYoZsmQDVtxcHduXToY8D7wpekMUECAvxFMQuSgUV6ycbwt3bCd4TevBauxK,1785083141,2026-07-26T16:25:41Z,suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,buy,2.442624549,21155996.490646,1.1545778758660658e-07,111.32023336944278,8290.80982303571
2w5qUuDKYpdR9cwvoWwc9gdgZyA8D1M1KwcCf5uBsyp46KTy9bDmJt31s6oLLwryrne1V7f9Rvsoed5mqR7Mk6jH,1785083141,2026-07-26T16:25:41Z,7NAd2EpYGGeFofpyvgehSXhH5vg6Ry6VRMW2Y6jiqCu1,buy,2.687437517,21436037.883626,1.2537006752786203e-07,120.87729607910278,9002.592281572735
4Fh6CiKBu2Fzn1hB2oChFaGEHekbURFXD9BVn4ZCPc8UUAEdgQ74Ex6n2KdfEoFiN92VpLS24chd4fnex1eDrXN1,1785083141,2026-07-26T16:25:41Z,D4GtdJykHNoEaiUxDMFKapiSsqUzBgx2bZJy4WYzD3ci,buy,0.079012344,441156.987744,1.7910255576831133e-07,172.6842227098494,12861.022714304718
4S4LUa5fYrffpRsXRJpF64bbha6ZJ3FhGMC6PdaFALER4Lv1VVG8RV6txMFJj6u5oGFVDrv9JF6tX2rso3bqDFo8,1785083141,2026-07-26T16:25:41Z,2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f,buy,2.279309213,16836200.602714,1.3538144779722897e-07,130.52990774984158,9721.490951072632
4WRCwUfrbH7EZhQMhPSdCC5tg9SYjrGvs5iW1SjPbsGMPpfpZubEUiyza6kLknEgxEFfLHnkjESv1KqpiNqYrwA9,1785083141,2026-07-26T16:25:41Z,9oZYF8GZYAEzg9SXZHJ2RL9jLAAf5KyPL4gvcKwGgn23,buy,2.617395832,15350366.143306,1.7051031926957626e-07,164.39989826367764,12244.030129788727
5CPAiY1Kno1KMZS2WVAjRwhT9GrC4huoQmx8LRm6d8hsiiCxL3RU8XMcGjGdmfHN6xpoL9juptBedZnThhv7aijS,1785083141,2026-07-26T16:25:41Z,4UvPYKxeQV8qFZXpgbrLoZGDFgtmYKSR5wvUo9K3fKga,buy,0.129939552,1173986.7115859985,1.1068230220805314e-07,106.71588265473534,7947.891065333243
5JiW7RMMdwGvASe3VuwGNRuK8BZcmzy6PKVaXjAvFLsUhp4jj912522ptNhT4f3JiqqTDZkFkyNuMReguyx3x1q9,1785083141,2026-07-26T16:25:41Z,Aqiah4X4siGfz44YphXN7WC1z4XYqorh62MerNTb48nP,buy,0.493827159,3020808.776571,1.6347514706328292e-07,157.61683903338246,11738.847447408532
5mvhRbEY4HBq45Djox5YLHK5r3pfKGFuoSms4hhPnAxVLXBDa64Uok8wCsCVoD4trjfbKhnQN9KQDx324ouat8oK,1785083141,2026-07-26T16:25:41Z,Bfd2zuMMCDS8JQvHhD7JsNE11rN6XMd1nnk9LGkpzDGv,buy,0.138271603,774239.181919,1.7859029383824934e-07,172.19031823798338,12824.238134152085
5mx96AvAwWQcSVjXMjHYTYyGwBZGPdDEF9DtBnsrBe4DfubsfHaf126D7LX9CVMsntxAtPncQDZHGe1zTiHf6tsS,1785083141,2026-07-26T16:25:41Z,G6uX88CngTFquet1wjd2VuqqseLKxHcwrptHhx5fArXs,buy,0.244444443,1510622.052589,1.6181707567492187e-07,156.01818641969805,11619.78441284617
5rTnqUGeGfpRJB3hV7ducui1UbHVtf8YX89rY5AsMTEzrXcKEggxuBzzvBm2JA1fp7c9XNeauWECSvzqqkQbdsKH,1785083141,2026-07-26T16:25:41Z,5aadmi8jRy84baPoBFqh1j2w5pQRACK3GnmnQp8a12z7,buy,0.048888888,303355.250939,1.611605134530234e-07,155.3851528124286,11572.637896075554
6nwYy6Vqrs677bHYYvFvTusBTayjTtKQBfU7z63Bytuwig8AxifdeGzesnM19gBG4GJd2tNVhFHEa6U6VZqYypo,1785083141,2026-07-26T16:25:41Z,7fkCpkeUvf9oyn7jvtDB81EjYBYagrNb3usAPsvVcCDd,buy,0.246913579,1393259.731689,1.7722006413023602e-07,170.8691921878989,12725.844477383886
HcUMKc6sZwT7d97j61XfijoK5kZX5J6Lx7h9owttpj8MXDVvbhyehFZZsTL8qTrQYpxAgWofbWMhUtcbmpEAj7q,1785083141,2026-07-26T16:25:41Z,2x8MqmXwu5MrdJAtP5JZxTaM9VugmS7eeXgU9CrQW5xF,buy,0.18000391,1634791.1252119988,1.1010820111753248e-07,106.16235509535376,7906.665929634763
JMZ5bg4R7FBa5uTB9GSD2EUmkXUSRcWesCUo9qitMLDGwRrgbiNQ2xFVF3NhtupgjssSBxkXtiQfm28r2jPg2LX,1785083141,2026-07-26T16:25:41Z,J3hJBr4CemR7ak3BZg4dMwZbPDNCoLfoVDVwCt67M6ME,buy,2.469135801,15875800.923674,1.5552826675459402e-07,149.95474374285308,11168.196695276763
UGgnXtecM3XekuZ4Wize8Cw7aChAhERuUsY41L7RYVExZKL5R3VNVzMk247NVzLkQuV2zBZz7ezxN1xkLEStPzV,1785083141,2026-07-26T16:25:41Z,FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR,buy,2.368406499,16324959.566094,1.4507885850566171e-07,139.8798012971461,10417.844048079423
sT1i4vfAoXdNscqLs1EwpZVEoEqg4jZoXhWJh9r7KicWEmgmDyp7KzhcmCa6D2J8fUYzAuAcEkLYaLe5tbF5akd,1785083141,2026-07-26T16:25:41Z,G61u9wqqHF4fkmTCzctwjBTZaivFyis5RGrcSt4xgCyo,buy,0.098765431,554760.741076,1.780324808284686e-07,171.65249505841894,12784.182615355327
37HxYKHod1gYKm8ByhAZREraxHaeNyube2hEUgSDFe8jToLrzHPcMtP5P1JfW1KZMRXJ9XuPqXrpXg1Tgzpjjn7D,1785083142,2026-07-26T16:25:42Z,2Y5UatxnQWGv6URdieEZxwCi2uNE2khoqRU8ZeMyZvyh,sell,2.425953235,13688266.5233,1.7722866740434752e-07,170.8774871544131,12726.462262558925
